transaction_id,week,store_id,customer_id,channel,treatment_group,segment,net_sales,gross_margin,converted
T06S06088,6,S06,C0117,store,control,Value,70.71,24.75,0
T06S06089,6,S06,C0124,store,control,Core,78.76,33.08,1
T06S06090,6,S06,C0131,ecommerce,control,Premium,61.73,25.93,0
T06S06091,6,S06,C0138,store,control,Value,74.62,31.34,0
T06S06092,6,S06,C0145,store,control,Core,54.06,18.92,0
T06S06093,6,S06,C0152,store,control,Premium,91.26,38.33,1
T06S06094,6,S06,C0159,store,control,Value,99.44,41.76,1
T06S06095,6,S06,C0166,ecommerce,control,Core,82.04,34.46,1
T06S06096,6,S06,C0173,store,control,Premium,117.62,41.17,1
T06S06097,6,S06,C0180,store,control,Value,89.95,37.78,1
T06S06098,6,S06,C0187,store,control,Core,86.0,36.12,1
T06S06099,6,S06,C0194,store,control,Premium,71.47,30.02,0
T06S06100,6,S06,C0001,ecommerce,control,Core,77.87,27.25,1
T06S06101,6,S06,C0008,store,control,Premium,104.95,44.08,1
T06S06102,6,S06,C0015,store,control,Value,85.79,36.03,1
T06S06103,6,S06,C0022,store,control,Core,84.89,35.65,1
T06S06104,6,S06,C0029,store,control,Premium,99.35,34.77,1
T06S06105,6,S06,C0036,ecommerce,control,Value,55.61,23.35,0
T06S06106,6,S06,C0043,store,control,Core,74.04,31.1,0
T06S06107,6,S06,C0050,store,control,Premium,76.8,32.25,1
T06S06108,6,S06,C0057,store,control,Value,85.18,29.81,1
T06S06109,6,S06,C0064,store,control,Core,112.1,47.08,1
T06S06110,6,S06,C0071,ecommerce,control,Premium,73.33,30.8,0
T06S06111,6,S06,C0078,store,control,Value,59.43,24.96,0
T06S06112,6,S06,C0085,store,control,Core,63.27,22.14,0
T06S06113,6,S06,C0092,store,control,Premium,64.85,27.24,0
T06S06114,6,S06,C0099,store,control,Value,64.18,26.96,0
T06S06115,6,S06,C0106,ecommerce,control,Core,63.95,26.86,0
T06S06116,6,S06,C0113,store,control,Premium,101.68,35.59,1
T06S06117,6,S06,C0120,store,control,Value,58.33,24.5,0
T06S06118,6,S06,C0127,store,control,Core,111.28,46.74,1
T06S06119,6,S06,C0134,store,control,Premium,82.85,34.8,1
T06S06120,6,S06,C0141,ecommerce,control,Value,80.22,28.08,1
T06S06121,6,S06,C0148,store,control,Core,62.09,26.08,0
T06S06122,6,S06,C0155,store,control,Premium,90.13,37.85,1
T06S06123,6,S06,C0162,store,control,Value,79.1,33.22,1
T06S06124,6,S06,C0169,store,control,Core,46.73,16.36,0
T06S06125,6,S06,C0176,ecommerce,control,Premium,85.58,35.95,1
T06S06126,6,S06,C0183,store,control,Value,68.41,28.73,0
T06S06127,6,S06,C0190,store,control,Core,99.32,41.71,1
T06S06128,6,S06,C0197,store,control,Premium,81.19,28.42,1
T06S06129,6,S06,C0004,store,control,Core,68.3,28.69,0
T06S06130,6,S06,C0011,ecommerce,control,Premium,84.42,35.46,1
T06S06131,6,S06,C0018,store,control,Value,72.86,30.6,0
T06S06132,6,S06,C0025,store,control,Core,86.8,30.38,1
T06S06133,6,S06,C0032,store,control,Premium,84.15,35.34,1
T06S06134,6,S06,C0039,store,control,Value,88.39,37.12,1
T06S06135,6,S06,C0046,ecommerce,control,Core,43.98,18.47,0
T06S06136,6,S06,C0053,store,control,Premium,95.4,33.39,1
T06S06137,6,S06,C0060,store,control,Value,67.32,28.28,0
T06S06138,6,S06,C0067,store,control,Core,110.49,46.4,1
T06S06139,6,S06,C0074,store,control,Premium,74.17,31.15,0
T06S06140,6,S06,C0081,ecommerce,control,Value,56.82,19.89,0
T06S06141,6,S06,C0088,store,control,Core,74.8,31.42,0
T06S06142,6,S06,C0095,store,control,Premium,39.59,16.63,0
T06S06143,6,S06,C0102,store,control,Value,51.69,21.71,0
T06S06144,6,S06,C0109,store,control,Core,77.15,27.0,1
T06S06145,6,S06,C0116,ecommerce,control,Premium,71.65,30.09,0
T06S06146,6,S06,C0123,store,control,Value,77.5,32.55,1
T06S06147,6,S06,C0130,store,control,Core,69.36,29.13,0
T06S06148,6,S06,C0137,store,control,Premium,96.62,33.82,1
T06S06149,6,S06,C0144,store,control,Value,79.44,33.36,1
T06S06150,6,S06,C0151,ecommerce,control,Core,96.32,40.46,1
T06S06151,6,S06,C0158,store,control,Premium,95.03,39.91,1
T06S06152,6,S06,C0165,store,control,Value,91.75,32.11,1
T06S06153,6,S06,C0172,store,control,Core,73.7,30.95,0
T06S06154,6,S06,C0179,store,control,Premium,99.21,41.67,1
T06S06155,6,S06,C0186,ecommerce,control,Value,74.05,31.1,0
T06S06156,6,S06,C0193,store,control,Core,47.05,16.47,0
T06S06157,6,S06,C0200,store,control,Premium,73.6,30.91,0
T06S06158,6,S06,C0007,store,control,Core,50.47,21.2,0
T06S06159,6,S06,C0014,store,control,Premium,60.23,25.3,0
T06S07000,6,S07,C0114,ecommerce,treatment,Value,88.43,30.95,1
T06S07001,6,S07,C0121,store,treatment,Core,96.87,40.68,1
T06S07002,6,S07,C0128,store,treatment,Premium,116.56,48.96,1
T06S07003,6,S07,C0135,store,treatment,Value,78.1,32.8,1
T06S07004,6,S07,C0142,store,treatment,Core,125.63,43.97,1
T06S07005,6,S07,C0149,ecommerce,treatment,Premium,96.17,40.39,1
T06S07006,6,S07,C0156,store,treatment,Value,87.95,36.94,1
T06S07007,6,S07,C0163,store,treatment,Core,82.05,34.46,1
T06S07008,6,S07,C0170,store,treatment,Premium,131.73,46.1,1
T06S07009,6,S07,C0177,store,treatment,Value,79.89,33.56,1
T06S07010,6,S07,C0184,ecommerce,treatment,Core,91.39,38.38,1
T06S07011,6,S07,C0191,store,treatment,Premium,143.89,60.43,1
T06S07012,6,S07,C0198,store,treatment,Value,85.67,29.98,1
T06S07013,6,S07,C0005,store,treatment,Premium,126.85,53.28,1
T06S07014,6,S07,C0012,store,treatment,Value,87.97,36.95,1
T06S07015,6,S07,C0019,ecommerce,treatment,Core,116.25,48.82,1
T06S07016,6,S07,C0026,store,treatment,Premium,79.26,27.74,1
T06S07017,6,S07,C0033,store,treatment,Value,88.75,37.28,1
T06S07018,6,S07,C0040,store,treatment,Core,127.09,53.38,1
T06S07019,6,S07,C0047,store,treatment,Premium,90.51,38.01,1
T06S07020,6,S07,C0054,ecommerce,treatment,Value,78.21,27.37,1
T06S07021,6,S07,C0061,store,treatment,Core,99.73,41.89,1
T06S07022,6,S07,C0068,store,treatment,Premium,102.74,43.15,1
T06S07023,6,S07,C0075,store,treatment,Value,82.6,34.69,1
T06S07024,6,S07,C0082,store,treatment,Core,64.15,22.45,0
T06S07025,6,S07,C0089,ecommerce,treatment,Premium,107.52,45.16,1
T06S07026,6,S07,C0096,store,treatment,Value,76.35,32.07,1
T06S07027,6,S07,C0103,store,treatment,Core,84.82,35.63,1
T06S07028,6,S07,C0110,store,treatment,Premium,109.43,38.3,1
T06S07029,6,S07,C0117,store,treatment,Value,105.66,44.38,1
T06S07030,6,S07,C0124,ecommerce,treatment,Core,114.71,48.18,1
T06S07031,6,S07,C0131,store,treatment,Premium,89.42,37.55,1
T06S07032,6,S07,C0138,store,treatment,Value,68.01,23.8,0
T06S07033,6,S07,C0145,store,treatment,Core,84.2,35.36,1
T06S07034,6,S07,C0152,store,treatment,Premium,122.33,51.38,1
T06S07035,6,S07,C0159,ecommerce,treatment,Value,104.39,43.84,1
T06S07036,6,S07,C0166,store,treatment,Core,111.99,39.2,1
T06S07037,6,S07,C0173,store,treatment,Premium,115.63,48.56,1
T06S07038,6,S07,C0180,store,treatment,Value,103.48,43.46,1
T06S07039,6,S07,C0187,store,treatment,Core,133.17,55.93,1
T06S07040,6,S07,C0194,ecommerce,treatment,Premium,125.76,44.02,1
T06S07041,6,S07,C0001,store,treatment,Core,88.25,37.06,1
T06S07042,6,S07,C0008,store,treatment,Premium,124.43,52.26,1
T06S07043,6,S07,C0015,store,treatment,Value,61.91,26.0,0
T06S07044,6,S07,C0022,store,treatment,Core,71.07,24.87,0
T06S07045,6,S07,C0029,ecommerce,treatment,Premium,79.88,33.55,1
T06S07046,6,S07,C0036,store,treatment,Value,96.57,40.56,1
T06S07047,6,S07,C0043,store,treatment,Core,109.49,45.99,1
T06S07048,6,S07,C0050,store,treatment,Premium,88.54,30.99,1
T06S07049,6,S07,C0057,store,treatment,Value,113.98,47.87,1
T06S07050,6,S07,C0064,ecommerce,treatment,Core,94.24,39.58,1
T06S07051,6,S07,C0071,store,treatment,Premium,117.59,49.39,1
T06S07052,6,S07,C0078,store,treatment,Value,100.8,35.28,1
T06S07053,6,S07,C0085,store,treatment,Core,100.85,42.36,1
T06S07054,6,S07,C0092,store,treatment,Premium,119.76,50.3,1
T06S07055,6,S07,C0099,ecommerce,treatment,Value,97.82,41.08,1
T06S07056,6,S07,C0106,store,treatment,Core,115.77,40.52,1
T06S07057,6,S07,C0113,store,treatment,Premium,96.15,40.38,1
T06S07058,6,S07,C0120,store,treatment,Value,90.0,37.8,1
T06S07059,6,S07,C0127,store,treatment,Core,104.89,44.05,1
T06S07060,6,S07,C0134,ecommerce,treatment,Premium,120.1,42.04,1
T06S07061,6,S07,C0141,store,treatment,Value,75.07,31.53,0
T06S07062,6,S07,C0148,store,treatment,Core,87.43,36.72,1
T06S07063,6,S07,C0155,store,treatment,Premium,126.56,53.15,1
T06S07064,6,S07,C0162,store,treatment,Value,88.51,30.98,1
T06S07065,6,S07,C0169,ecommerce,treatment,Core,101.98,42.83,1
T06S07066,6,S07,C0176,store,treatment,Premium,110.39,46.36,1
T06S07067,6,S07,C0183,store,treatment,Value,133.65,56.13,1
T06S07068,6,S07,C0190,store,treatment,Core,86.0,30.1,1
T06S07069,6,S07,C0197,store,treatment,Premium,108.56,45.6,1
T06S07070,6,S07,C0004,ecommerce,treatment,Core,109.64,46.05,1
T06S07071,6,S07,C0011,store,treatment,Premium,100.93,42.39,1
T06S07072,6,S07,C0018,store,treatment,Value,74.44,26.05,0
T06S07073,6,S07,C0025,store,treatment,Core,118.21,49.65,1
T06S07074,6,S07,C0032,store,treatment,Premium,137.11,57.59,1
T06S07075,6,S07,C0039,ecommerce,treatment,Value,68.68,28.85,0
T06S07076,6,S07,C0046,store,treatment,Core,111.32,38.96,1
T06S07077,6,S07,C0053,store,treatment,Premium,110.39,46.36,1
T06S07078,6,S07,C0060,store,treatment,Value,87.93,36.93,1
T06S07079,6,S07,C0067,store,treatment,Core,85.02,35.71,1
T06S07080,6,S07,C0074,ecommerce,treatment,Premium,108.65,38.03,1
T06S07081,6,S07,C0081,store,treatment,Value,105.9,44.48,1
T06S07082,6,S07,C0088,store,treatment,Core,129.69,54.47,1
T06S07083,6,S07,C0095,store,treatment,Premium,113.07,47.49,1
T06S07084,6,S07,C0102,store,treatment,Value,86.29,30.2,1
T06S07085,6,S07,C0109,ecommerce,treatment,Core,96.43,40.5,1
T06S07086,6,S07,C0116,store,treatment,Premium,128.11,53.81,1
T06S07087,6,S07,C0123,store,treatment,Value,74.48,31.28,0
T06S07088,6,S07,C0130,store,treatment,Core,88.6,31.01,1
T06S07089,6,S07,C0137,store,treatment,Premium,131.42,55.2,1
T06S07090,6,S07,C0144,ecommerce,treatment,Value,100.15,42.06,1
T06S07091,6,S07,C0151,store,treatment,Core,84.82,35.63,1
T06S07092,6,S07,C0158,store,treatment,Premium,119.54,41.84,1
T06S07093,6,S07,C0165,store,treatment,Value,97.8,41.08,1
T06S07094,6,S07,C0172,store,treatment,Core,76.03,31.93,1
T06S07095,6,S07,C0179,ecommerce,treatment,Premium,133.39,56.02,1
T06S07096,6,S07,C0186,store,treatment,Value,102.2,35.77,1
T06S07097,6,S07,C0193,store,treatment,Core,89.68,37.67,1
T06S07098,6,S07,C0200,store,treatment,Premium,93.33,39.2,1
T06S07099,6,S07,C0007,store,treatment,Core,116.05,48.74,1
T06S07100,6,S07,C0014,ecommerce,treatment,Premium,140.43,49.15,1
T06S07101,6,S07,C0021,store,treatment,Value,77.23,32.44,1
T06S07102,6,S07,C0028,store,treatment,Core,93.98,39.47,1
T06S07103,6,S07,C0035,store,treatment,Premium,72.44,30.43,0
T06S07104,6,S07,C0042,store,treatment,Value,104.18,36.46,1
T06S07105,6,S07,C0049,ecommerce,treatment,Core,90.85,38.16,1
T06S07106,6,S07,C0056,store,treatment,Premium,109.47,45.98,1
T06S07107,6,S07,C0063,store,treatment,Value,102.07,42.87,1
T06S07108,6,S07,C0070,store,treatment,Core,83.25,29.14,1
T06S07109,6,S07,C0077,store,treatment,Premium,90.31,37.93,1
T06S07110,6,S07,C0084,ecommerce,treatment,Value,100.84,42.35,1
T06S07111,6,S07,C0091,store,treatment,Core,98.38,41.32,1
T06S07112,6,S07,C0098,store,treatment,Premium,93.96,32.88,1
T06S07113,6,S07,C0105,store,treatment,Value,107.17,45.01,1
T06S07114,6,S07,C0112,store,treatment,Core,86.72,36.42,1
T06S07115,6,S07,C0119,ecommerce,treatment,Premium,80.27,33.71,1
T06S07116,6,S07,C0126,store,treatment,Value,87.32,30.56,1
T06S07117,6,S07,C0133,store,treatment,Core,84.06,35.3,1
T06S07118,6,S07,C0140,store,treatment,Premium,51.44,21.6,0
T06S07119,6,S07,C0147,store,treatment,Value,117.38,49.3,1
T06S07120,6,S07,C0154,ecommerce,treatment,Core,93.09,32.58,1
T06S07121,6,S07,C0161,store,treatment,Premium,136.97,57.53,1
T06S07122,6,S07,C0168,store,treatment,Value,79.21,33.27,1
T06S07123,6,S07,C0175,store,treatment,Core,99.82,41.92,1
T06S07124,6,S07,C0182,store,treatment,Premium,113.13,39.59,1
T06S07125,6,S07,C0189,ecommerce,treatment,Value,98.12,41.21,1
T06S07126,6,S07,C0196,store,treatment,Core,86.97,36.53,1
T06S07127,6,S07,C0003,store,treatment,Value,89.57,37.62,1
T06S07128,6,S07,C0010,store,treatment,Core,114.7,40.15,1
T06S07129,6,S07,C0017,store,treatment,Premium,140.83,59.15,1
T06S07130,6,S07,C0024,ecommerce,treatment,Value,90.5,38.01,1
T06S07131,6,S07,C0031,store,treatment,Core,89.85,37.74,1
T06S07132,6,S07,C0038,store,treatment,Premium,82.79,28.98,1
T06S07133,6,S07,C0045,store,treatment,Value,86.52,36.34,1
T06S07134,6,S07,C0052,store,treatment,Core,90.3,37.93,1
T06S07135,6,S07,C0059,ecommerce,treatment,Premium,121.23,50.92,1
T06S07136,6,S07,C0066,store,treatment,Value,86.27,30.19,1
T06S07137,6,S07,C0073,store,treatment,Core,79.79,33.51,1
T06S07138,6,S07,C0080,store,treatment,Premium,95.39,40.06,1
T06S07139,6,S07,C0087,store,treatment,Value,112.2,47.13,1
T06S07140,6,S07,C0094,ecommerce,treatment,Core,126.33,44.21,1
T06S07141,6,S07,C0101,store,treatment,Premium,51.53,21.64,0
T06S07142,6,S07,C0108,store,treatment,Value,73.02,30.67,0
T06S07143,6,S07,C0115,store,treatment,Core,113.89,47.83,1
T06S07144,6,S07,C0122,store,treatment,Premium,96.58,33.8,1
T06S07145,6,S07,C0129,ecommerce,treatment,Value,111.14,46.68,1
T06S07146,6,S07,C0136,store,treatment,Core,138.09,58.0,1
T06S07147,6,S07,C0143,store,treatment,Premium,114.8,48.22,1
T06S07148,6,S07,C0150,store,treatment,Value,99.02,34.66,1
T06S07149,6,S07,C0157,store,treatment,Core,114.98,48.29,1
T06S07150,6,S07,C0164,ecommerce,treatment,Premium,123.86,52.02,1
T06S07151,6,S07,C0171,store,treatment,Value,97.4,40.91,1
T06S07152,6,S07,C0178,store,treatment,Core,124.94,43.73,1
T06S07153,6,S07,C0185,store,treatment,Premium,106.25,44.62,1
T06S07154,6,S07,C0192,store,treatment,Value,66.23,27.82,0
T06S07155,6,S07,C0199,ecommerce,treatment,Core,83.0,34.86,1
T06S07156,6,S07,C0006,store,treatment,Value,92.06,32.22,1
T06S07157,6,S07,C0013,store,treatment,Core,90.14,37.86,1
T06S07158,6,S07,C0020,store,treatment,Premium,125.09,52.54,1
T06S07159,6,S07,C0027,store,treatment,Value,47.08,19.77,0
T06S08000,6,S08,C0127,ecommerce,control,Core,89.73,31.41,1
T06S08001,6,S08,C0134,store,control,Premium,98.28,41.28,1
T06S08002,6,S08,C0141,store,control,Value,99.31,41.71,1
T06S08003,6,S08,C0148,store,control,Core,91.98,38.63,1
T06S08004,6,S08,C0155,store,control,Premium,93.48,32.72,1
T06S08005,6,S08,C0162,ecommerce,control,Value,85.74,36.01,1
T06S08006,6,S08,C0169,store,control,Core,65.73,27.61,0
T06S08007,6,S08,C0176,store,control,Premium,124.5,52.29,1
T06S08008,6,S08,C0183,store,control,Value,66.05,23.12,0
T06S08009,6,S08,C0190,store,control,Core,100.18,42.08,1
T06S08010,6,S08,C0197,ecommerce,control,Premium,99.12,41.63,1
T06S08011,6,S08,C0004,store,control,Core,82.25,34.55,1
T06S08012,6,S08,C0011,store,control,Premium,100.01,35.0,1
T06S08013,6,S08,C0018,store,control,Value,100.39,42.16,1
T06S08014,6,S08,C0025,store,control,Core,48.66,20.44,0
T06S08015,6,S08,C0032,ecommerce,control,Premium,114.66,48.16,1
T06S08016,6,S08,C0039,store,control,Value,66.38,23.23,0
T06S08017,6,S08,C0046,store,control,Core,74.87,31.44,0
T06S08018,6,S08,C0053,store,control,Premium,92.68,38.93,1
T06S08019,6,S08,C0060,store,control,Value,77.05,32.36,1
T06S08020,6,S08,C0067,ecommerce,control,Core,85.18,29.81,1
T06S08021,6,S08,C0074,store,control,Premium,99.74,41.89,1
T06S08022,6,S08,C0081,store,control,Value,95.03,39.91,1
T06S08023,6,S08,C0088,store,control,Core,101.34,42.56,1
T06S08024,6,S08,C0095,store,control,Premium,67.95,23.78,0
T06S08025,6,S08,C0102,ecommerce,control,Value,106.64,44.79,1
T06S08026,6,S08,C0109,store,control,Core,83.33,35.0,1
T06S08027,6,S08,C0116,store,control,Premium,120.98,50.81,1
T06S08028,6,S08,C0123,store,control,Value,76.26,26.69,1
T06S08029,6,S08,C0130,store,control,Core,59.67,25.06,0
T06S08030,6,S08,C0137,ecommerce,control,Premium,97.55,40.97,1
T06S08031,6,S08,C0144,store,control,Value,68.3,28.69,0
T06S08032,6,S08,C0151,store,control,Core,58.29,20.4,0
T06S08033,6,S08,C0158,store,control,Premium,122.35,51.39,1
T06S08034,6,S08,C0165,store,control,Value,50.48,21.2,0
T06S08035,6,S08,C0172,ecommerce,control,Core,83.61,35.11,1
T06S08036,6,S08,C0179,store,control,Premium,120.67,42.23,1
T06S08037,6,S08,C0186,store,control,Value,74.82,31.42,0
T06S08038,6,S08,C0193,store,control,Core,96.61,40.58,1
T06S08039,6,S08,C0200,store,control,Premium,99.54,41.81,1
T06S08040,6,S08,C0007,ecommerce,control,Core,47.43,16.6,0
T06S08041,6,S08,C0014,store,control,Premium,93.51,39.27,1
T06S08042,6,S08,C0021,store,control,Value,53.37,22.42,0
T06S08043,6,S08,C0028,store,control,Core,80.54,33.83,1
T06S08044,6,S08,C0035,store,control,Premium,104.99,36.75,1
T06S08045,6,S08,C0042,ecommerce,control,Value,78.08,32.79,1
T06S08046,6,S08,C0049,store,control,Core,70.69,29.69,0
T06S08047,6,S08,C0056,store,control,Premium,95.31,40.03,1
T06S08048,6,S08,C0063,store,control,Value,87.95,30.78,1
T06S08049,6,S08,C0070,store,control,Core,47.94,20.14,0
T06S08050,6,S08,C0077,ecommerce,control,Premium,75.61,31.76,0
T06S08051,6,S08,C0084,store,control,Value,103.76,43.58,1
T06S08052,6,S08,C0091,store,control,Core,75.23,26.33,0
T06S08053,6,S08,C0098,store,control,Premium,67.95,28.54,0
T06S08054,6,S08,C0105,store,control,Value,73.14,30.72,0
T06S08055,6,S08,C0112,ecommerce,control,Core,69.09,29.02,0
T06S08056,6,S08,C0119,store,control,Premium,95.58,33.45,1
T06S08057,6,S08,C0126,store,control,Value,93.83,39.41,1
T06S08058,6,S08,C0133,store,control,Core,77.04,32.36,1
T06S08059,6,S08,C0140,store,control,Premium,74.88,31.45,0
T06S08060,6,S08,C0147,ecommerce,control,Value,82.63,28.92,1
T06S08061,6,S08,C0154,store,control,Core,119.53,50.2,1
T06S08062,6,S08,C0161,store,control,Premium,105.18,44.18,1
T06S08063,6,S08,C0168,store,control,Value,77.87,32.7,1
T06S08064,6,S08,C0175,store,control,Core,59.58,20.85,0
T06S08065,6,S08,C0182,ecommerce,control,Premium,131.15,55.08,1
T06S08066,6,S08,C0189,store,control,Value,96.0,40.32,1
T06S08067,6,S08,C0196,store,control,Core,81.88,34.39,1
T06S08068,6,S08,C0003,store,control,Value,77.98,27.29,1
T06S08069,6,S08,C0010,store,control,Core,100.57,42.24,1
T06S08070,6,S08,C0017,ecommerce,control,Premium,97.43,40.92,1
T06S08071,6,S08,C0024,store,control,Value,66.72,28.02,0
T06S08072,6,S08,C0031,store,control,Core,68.93,24.12,0
T06S08073,6,S08,C0038,store,control,Premium,75.54,31.73,0
T06S08074,6,S08,C0045,store,control,Value,94.06,39.51,1
T06S08075,6,S08,C0052,ecommerce,control,Core,72.38,30.4,0
T06S08076,6,S08,C0059,store,control,Premium,85.72,30.0,1
T06S08077,6,S08,C0066,store,control,Value,123.73,51.97,1
T06S08078,6,S08,C0073,store,control,Core,93.79,39.39,1
T06S08079,6,S08,C0080,store,control,Premium,78.03,32.77,1
T06S08080,6,S08,C0087,ecommerce,control,Value,84.29,29.5,1
T06S08081,6,S08,C0094,store,control,Core,77.36,32.49,1
T06S08082,6,S08,C0101,store,control,Premium,119.51,50.2,1
T06S08083,6,S08,C0108,store,control,Value,103.45,43.45,1
T06S08084,6,S08,C0115,store,control,Core,98.82,34.59,1
T06S08085,6,S08,C0122,ecommerce,control,Premium,62.16,26.11,0
T06S08086,6,S08,C0129,store,control,Value,86.07,36.15,1
T06S08087,6,S08,C0136,store,control,Core,42.58,17.89,0
T06S08088,6,S08,C0143,store,control,Premium,95.43,33.4,1
T06S08089,6,S08,C0150,store,control,Value,101.2,42.5,1
T06S08090,6,S08,C0157,ecommerce,control,Core,64.13,26.94,0
T06S08091,6,S08,C0164,store,control,Premium,100.52,42.22,1
T06S08092,6,S08,C0171,store,control,Value,101.86,35.65,1
T06S08093,6,S08,C0178,store,control,Core,67.77,28.46,0
T06S08094,6,S08,C0185,store,control,Premium,98.88,41.53,1
T06S08095,6,S08,C0192,ecommerce,control,Value,74.05,31.1,0
T06S08096,6,S08,C0199,store,control,Core,99.5,34.82,1
T06S08097,6,S08,C0006,store,control,Value,58.21,24.45,0
T06S08098,6,S08,C0013,store,control,Core,62.97,26.45,0
T06S08099,6,S08,C0020,store,control,Premium,93.01,39.07,1
T06S08100,6,S08,C0027,ecommerce,control,Value,74.76,26.16,0
T06S08101,6,S08,C0034,store,control,Core,51.52,21.64,0
T06S08102,6,S08,C0041,store,control,Premium,121.94,51.22,1
T06S08103,6,S08,C0048,store,control,Value,72.87,30.6,0
T06S08104,6,S08,C0055,store,control,Core,43.08,15.08,0
T06S08105,6,S08,C0062,ecommerce,control,Premium,88.99,37.38,1
T06S08106,6,S08,C0069,store,control,Value,88.65,37.23,1
T06S08107,6,S08,C0076,store,control,Core,92.62,38.9,1
T06S08108,6,S08,C0083,store,control,Premium,84.35,29.52,1
T06S08109,6,S08,C0090,store,control,Value,69.25,29.09,0
T06S08110,6,S08,C0097,ecommerce,control,Core,89.97,37.79,1
T06S08111,6,S08,C0104,store,control,Premium,77.76,32.66,1
T06S08112,6,S08,C0111,store,control,Value,79.37,27.78,1
T06S08113,6,S08,C0118,store,control,Core,83.41,35.03,1
T06S08114,6,S08,C0125,store,control,Premium,88.14,37.02,1
T06S08115,6,S08,C0132,ecommerce,control,Value,39.08,16.41,0
T06S08116,6,S08,C0139,store,control,Core,81.41,28.49,1
T06S08117,6,S08,C0146,store,control,Premium,99.24,41.68,1
T06S08118,6,S08,C0153,store,control,Value,58.26,24.47,0
T06S08119,6,S08,C0160,store,control,Core,97.93,41.13,1
T06S08120,6,S08,C0167,ecommerce,control,Premium,81.9,28.67,1
T06S08121,6,S08,C0174,store,control,Value,85.56,35.94,1
T06S08122,6,S08,C0181,store,control,Core,86.81,36.46,1
T06S08123,6,S08,C0188,store,control,Premium,74.01,31.09,0
T06S08124,6,S08,C0195,store,control,Value,87.7,30.69,1
T06S08125,6,S08,C0002,ecommerce,control,Premium,85.91,36.08,1
T06S08126,6,S08,C0009,store,control,Value,116.4,48.89,1
T06S08127,6,S08,C0016,store,control,Core,87.8,36.88,1
T06S08128,6,S08,C0023,store,control,Premium,110.17,38.56,1
T06S08129,6,S08,C0030,store,control,Value,76.38,32.08,1
T06S08130,6,S08,C0037,ecommerce,control,Core,86.31,36.25,1
T06S08131,6,S08,C0044,store,control,Premium,98.85,41.52,1
T06S08132,6,S08,C0051,store,control,Value,69.31,24.26,0
T06S08133,6,S08,C0058,store,control,Core,64.05,26.9,0
T06S08134,6,S08,C0065,store,control,Premium,120.33,50.54,1
T06S08135,6,S08,C0072,ecommerce,control,Value,70.29,29.52,0
T06S08136,6,S08,C0079,store,control,Core,81.46,28.51,1
T06S08137,6,S08,C0086,store,control,Premium,101.51,42.63,1
T06S08138,6,S08,C0093,store,control,Value,69.72,29.28,0
T06S08139,6,S08,C0100,store,control,Core,95.75,40.21,1
T06S08140,6,S08,C0107,ecommerce,control,Premium,107.9,37.76,1
T06S08141,6,S08,C0114,store,control,Value,52.88,22.21,0
T06S08142,6,S08,C0121,store,control,Core,116.93,49.11,1
T06S08143,6,S08,C0128,store,control,Premium,106.26,44.63,1
T06S08144,6,S08,C0135,store,control,Value,80.2,28.07,1
T06S08145,6,S08,C0142,ecommerce,control,Core,55.99,23.52,0
T06S08146,6,S08,C0149,store,control,Premium,128.26,53.87,1
T06S08147,6,S08,C0156,store,control,Value,51.42,21.6,0
T06S08148,6,S08,C0163,store,control,Core,72.37,25.33,0
T06S08149,6,S08,C0170,store,control,Premium,90.89,38.17,1
T06S08150,6,S08,C0177,ecommerce,control,Value,71.99,30.23,0
T06S08151,6,S08,C0184,store,control,Core,77.27,32.45,1
T06S08152,6,S08,C0191,store,control,Premium,89.95,31.48,1
T06S08153,6,S08,C0198,store,control,Value,49.05,20.6,0
T06S08154,6,S08,C0005,store,control,Premium,84.61,35.54,1
T06S08155,6,S08,C0012,ecommerce,control,Value,89.66,37.66,1
T06S08156,6,S08,C0019,store,control,Core,68.32,23.91,0
T06S08157,6,S08,C0026,store,control,Premium,59.71,25.08,0
T06S08158,6,S08,C0033,store,control,Value,62.75,26.35,0
T06S08159,6,S08,C0040,store,control,Core,92.48,38.84,1
T07S01000,7,S01,C0073,ecommerce,treatment,Core,95.58,33.45,1
T07S01001,7,S01,C0080,store,treatment,Premium,129.16,54.25,1
T07S01002,7,S01,C0087,store,treatment,Value,53.77,22.58,0
T07S01003,7,S01,C0094,store,treatment,Core,97.36,40.89,1
T07S01004,7,S01,C0101,store,treatment,Premium,124.41,43.54,1
T07S01005,7,S01,C0108,ecommerce,treatment,Value,98.06,41.18,1
T07S01006,7,S01,C0115,store,treatment,Core,123.56,51.9,1
T07S01007,7,S01,C0122,store,treatment,Premium,86.81,36.46,1
T07S01008,7,S01,C0129,store,treatment,Value,119.58,41.85,1
T07S01009,7,S01,C0136,store,treatment,Core,81.24,34.12,1
T07S01010,7,S01,C0143,ecommerce,treatment,Premium,79.2,33.27,1
T07S01011,7,S01,C0150,store,treatment,Value,91.1,38.26,1
T07S01012,7,S01,C0157,store,treatment,Core,88.27,30.9,1
T07S01013,7,S01,C0164,store,treatment,Premium,102.7,43.14,1
T07S01014,7,S01,C0171,store,treatment,Value,81.24,34.12,1
T07S01015,7,S01,C0178,ecommerce,treatment,Core,82.74,34.75,1
T07S01016,7,S01,C0185,store,treatment,Premium,91.11,31.89,1
T07S01017,7,S01,C0192,store,treatment,Value,82.92,34.83,1
